#1
double profiles(8760,3)
10270800.0 0.000000 0.520000
10274400.0 0.000000 0.350000
10278000.0 0.000000 0.260000
10281600.0 0.000000 0.220000
10285200.0 0.000000 0.180000
10288800.0 0.000000 0.160000
10292400.0 0.000000 0.160000
10296000.0 0.000000 0.180000
10299600.0 0.000000 0.280000
10303200.0 0.000000 0.400000
10306800.0 0.030058 0.450000
10310400.0 0.179421 0.500000
10314000.0 0.343312 0.550000
10317600.0 0.479132 0.580000
10321200.0 0.573183 0.600000
10324800.0 0.620886 0.580000
10328400.0 0.621468 0.550000
10332000.0 0.575912 0.520000
10335600.0 0.486493 0.550000
10339200.0 0.357937 0.680000
10342800.0 0.201396 0.880000
10346400.0 0.049074 1.000000
10350000.0 0.000000 0.950000
10353600.0 0.000000 0.750000
10357200.0 0.000000 0.520000
10360800.0 0.000000 0.350000
10364400.0 0.000000 0.260000
10368000.0 0.000000 0.220000
10371600.0 0.000000 0.180000
10375200.0 0.000000 0.160000
10378800.0 0.000000 0.160000
10382400.0 0.000000 0.180000
10386000.0 0.000000 0.280000
10389600.0 0.000000 0.400000
10393200.0 0.030695 0.450000
10396800.0 0.179939 0.500000
10400400.0 0.343395 0.550000
10404000.0 0.478829 0.580000
10407600.0 0.572587 0.600000
10411200.0 0.620092 0.580000
10414800.0 0.620569 0.550000
10418400.0 0.575002 0.520000
10422000.0 0.485673 0.550000
10425600.0 0.357325 0.680000
10429200.0 0.201126 0.880000
10432800.0 0.049210 1.000000
10436400.0 0.000000 0.950000
10440000.0 0.000000 0.750000
10443600.0 0.000000 0.520000
10447200.0 0.000000 0.350000
10450800.0 0.000000 0.260000
10454400.0 0.000000 0.220000
10458000.0 0.000000 0.180000
10461600.0 0.000000 0.160000
10465200.0 0.000000 0.160000
10468800.0 0.000000 0.180000
10472400.0 0.000000 0.280000
10476000.0 0.000000 0.400000
10479600.0 0.032032 0.450000
10483200.0 0.184533 0.500000
10486800.0 0.351309 0.550000
10490400.0 0.489703 0.580000
10494000.0 0.585711 0.600000
10497600.0 0.634486 0.580000
10501200.0 0.635089 0.550000
10504800.0 0.588454 0.520000
10508400.0 0.496956 0.550000
10512000.0 0.365571 0.680000
10515600.0 0.205861 0.880000
10519200.0 0.050608 1.000000
10522800.0 0.000000 0.950000
10526400.0 0.000000 0.750000
10530000.0 0.000000 0.520000
10533600.0 0.000000 0.350000
10537200.0 0.000000 0.260000
10540800.0 0.000000 0.220000
10544400.0 0.000000 0.180000
10548000.0 0.000000 0.160000
10551600.0 0.000000 0.160000
10555200.0 0.000000 0.180000
10558800.0 0.000000 0.280000
10562400.0 0.000000 0.400000
10566000.0 0.032640 0.450000
10569600.0 0.184992 0.500000
10573200.0 0.351333 0.550000
10576800.0 0.489346 0.580000
10580400.0 0.585069 0.600000
10584000.0 0.633657 0.580000
10587600.0 0.634168 0.550000
10591200.0 0.587537 0.520000
10594800.0 0.496146 0.550000
10598400.0 0.364985 0.680000
10602000.0 0.205628 0.880000
10605600.0 0.050774 1.000000
10609200.0 0.000000 0.950000
10612800.0 0.000000 0.750000
10616400.0 0.000000 0.520000
10620000.0 0.000000 0.350000
10623600.0 0.000000 0.260000
10627200.0 0.000000 0.220000
10630800.0 0.000000 0.180000
10634400.0 0.000000 0.160000
10638000.0 0.000000 0.160000
10641600.0 0.000000 0.180000
10645200.0 0.000000 0.280000
10648800.0 0.000000 0.400000
10652400.0 0.033225 0.450000
10656000.0 0.185412 0.500000
10659600.0 0.351322 0.550000
10663200.0 0.488962 0.580000
10666800.0 0.584408 0.600000
10670400.0 0.632818 0.580000
10674000.0 0.633245 0.550000
10677600.0 0.586626 0.520000
10681200.0 0.495349 0.550000
10684800.0 0.364417 0.680000
10688400.0 0.205413 0.880000
10692000.0 0.050952 1.000000
10695600.0 0.000000 0.950000
10699200.0 0.000000 0.750000
10702800.0 0.000000 0.520000
10706400.0 0.000000 0.350000
10710000.0 0.000000 0.260000
10713600.0 0.000000 0.220000
10717200.0 0.000000 0.180000
10720800.0 0.000000 0.160000
10724400.0 0.000000 0.160000
10728000.0 0.000000 0.180000
10731600.0 0.000000 0.280000
10735200.0 0.000000 0.400000
10738800.0 0.033785 0.450000
10742400.0 0.185794 0.500000
10746000.0 0.351278 0.550000
10749600.0 0.488553 0.580000
10753200.0 0.583731 0.600000
10756800.0 0.631970 0.580000
10760400.0 0.632322 0.550000
10764000.0 0.585722 0.520000
10767600.0 0.494565 0.550000
10771200.0 0.363866 0.680000
10774800.0 0.205217 0.880000
10778400.0 0.051141 1.000000
10782000.0 0.000000 0.950000
10785600.0 0.000000 0.750000
10789200.0 0.000000 0.520000
10792800.0 0.000000 0.350000
10796400.0 0.000000 0.260000
10800000.0 0.000000 0.220000
10803600.0 0.000000 0.180000
10807200.0 0.000000 0.160000
10810800.0 0.000000 0.160000
10814400.0 0.000000 0.180000
10818000.0 0.000000 0.280000
10821600.0 0.000000 0.400000
10825200.0 0.034321 0.450000
10828800.0 0.186138 0.500000
10832400.0 0.351201 0.550000
10836000.0 0.488119 0.580000
10839600.0 0.583037 0.600000
10843200.0 0.631115 0.580000
10846800.0 0.631400 0.550000
10850400.0 0.584826 0.520000
10854000.0 0.493796 0.550000
10857600.0 0.363334 0.680000
10861200.0 0.205041 0.880000
10864800.0 0.051343 1.000000
10868400.0 0.000000 0.950000
10872000.0 0.000000 0.750000
10875600.0 0.000000 0.520000
10879200.0 0.000000 0.350000
10882800.0 0.000000 0.260000
10886400.0 0.000000 0.220000
10890000.0 0.000000 0.180000
10893600.0 0.000000 0.160000
10897200.0 0.000000 0.160000
10900800.0 0.000000 0.180000
10904400.0 0.000000 0.280000
10908000.0 0.000000 0.400000
10911600.0 0.034832 0.450000
10915200.0 0.186445 0.500000
10918800.0 0.351092 0.550000
10922400.0 0.487661 0.580000
10926000.0 0.582328 0.600000
10929600.0 0.630254 0.580000
10933200.0 0.630479 0.550000
10936800.0 0.583940 0.520000
10940400.0 0.493042 0.550000
10944000.0 0.362822 0.680000
10947600.0 0.204884 0.880000
10951200.0 0.051556 1.000000
10954800.0 0.000000 0.950000
10958400.0 0.000000 0.750000
10962000.0 0.000000 0.520000
10965600.0 0.000000 0.350000
10969200.0 0.000000 0.260000
10972800.0 0.000000 0.220000
10976400.0 0.000000 0.180000
10980000.0 0.000000 0.160000
10983600.0 0.000000 0.160000
10987200.0 0.000000 0.180000
10990800.0 0.000000 0.280000
10994400.0 0.000000 0.400000
10998000.0 0.035317 0.450000
11001600.0 0.186715 0.500000
11005200.0 0.350952 0.550000
11008800.0 0.487180 0.580000
11012400.0 0.581606 0.600000
11016000.0 0.629387 0.580000
11019600.0 0.629561 0.550000
11023200.0 0.583063 0.520000
11026800.0 0.492304 0.550000
11030400.0 0.362330 0.680000
11034000.0 0.204747 0.880000
11037600.0 0.051782 1.000000
11041200.0 0.000000 0.950000
11044800.0 0.000000 0.750000
11048400.0 0.000000 0.520000
11052000.0 0.000000 0.350000
11055600.0 0.000000 0.260000
11059200.0 0.000000 0.220000
11062800.0 0.000000 0.180000
11066400.0 0.000000 0.160000
11070000.0 0.000000 0.160000
11073600.0 0.000000 0.180000
11077200.0 0.000000 0.280000
11080800.0 0.000000 0.400000
11084400.0 0.035777 0.450000
11088000.0 0.186949 0.500000
11091600.0 0.350783 0.550000
11095200.0 0.486679 0.580000
11098800.0 0.580871 0.600000
11102400.0 0.628517 0.580000
11106000.0 0.628648 0.550000
11109600.0 0.582198 0.520000
11113200.0 0.491584 0.550000
11116800.0 0.361859 0.680000
11120400.0 0.204629 0.880000
11124000.0 0.052018 1.000000
11127600.0 0.000000 0.950000
11131200.0 0.000000 0.750000
11134800.0 0.000000 0.520000
11138400.0 0.000000 0.350000
11142000.0 0.000000 0.260000
11145600.0 0.000000 0.220000
11149200.0 0.000000 0.180000
11152800.0 0.000000 0.160000
11156400.0 0.000000 0.160000
11160000.0 0.000000 0.180000
11163600.0 0.000000 0.280000
11167200.0 0.000000 0.400000
11170800.0 0.036212 0.450000
11174400.0 0.187148 0.500000
11178000.0 0.350584 0.550000
11181600.0 0.486157 0.580000
11185200.0 0.580126 0.600000
11188800.0 0.627645 0.580000
11192400.0 0.627740 0.550000
11196000.0 0.581346 0.520000
11199600.0 0.490881 0.550000
11203200.0 0.361409 0.680000
11206800.0 0.204532 0.880000
11210400.0 0.052267 1.000000
11214000.0 0.000000 0.950000
11217600.0 0.000000 0.750000
11221200.0 0.000000 0.520000
11224800.0 0.000000 0.350000
11228400.0 0.000000 0.260000
11232000.0 0.000000 0.220000
11235600.0 0.000000 0.180000
11239200.0 0.000000 0.160000
11242800.0 0.000000 0.160000
11246400.0 0.000000 0.180000
11250000.0 0.000000 0.280000
11253600.0 0.000000 0.400000
11257200.0 0.036621 0.450000
11260800.0 0.187313 0.500000
11264400.0 0.350358 0.550000
11268000.0 0.485617 0.580000
11271600.0 0.579371 0.600000
11275200.0 0.626771 0.580000
11278800.0 0.626839 0.550000
11282400.0 0.580506 0.520000
11286000.0 0.490198 0.550000
11289600.0 0.360980 0.680000
11293200.0 0.204455 0.880000
11296800.0 0.052527 1.000000
11300400.0 0.000000 0.950000
11304000.0 0.000000 0.750000
11307600.0 0.000000 0.520000
11311200.0 0.000000 0.350000
11314800.0 0.000000 0.260000
11318400.0 0.000000 0.220000
11322000.0 0.000000 0.180000
11325600.0 0.000000 0.160000
11329200.0 0.000000 0.160000
11332800.0 0.000000 0.180000
11336400.0 0.000000 0.280000
11340000.0 0.000000 0.400000
11343600.0 0.037004 0.450000
11347200.0 0.187444 0.500000
11350800.0 0.350105 0.550000
11354400.0 0.485059 0.580000
11358000.0 0.578607 0.600000
11361600.0 0.625897 0.580000
11365200.0 0.625946 0.550000
11368800.0 0.579682 0.520000
11372400.0 0.489533 0.550000
11376000.0 0.360573 0.680000
11379600.0 0.204399 0.880000
11383200.0 0.052798 1.000000
11386800.0 0.000000 0.950000
11390400.0 0.000000 0.750000
11394000.0 0.000000 0.520000
11397600.0 0.000000 0.350000
11401200.0 0.000000 0.260000
11404800.0 0.000000 0.220000
11408400.0 0.000000 0.180000
11412000.0 0.000000 0.160000
11415600.0 0.000000 0.160000
11419200.0 0.000000 0.180000
11422800.0 0.000000 0.280000
11426400.0 0.000000 0.400000
11430000.0 0.037362 0.450000
11433600.0 0.187542 0.500000
11437200.0 0.349827 0.550000
11440800.0 0.484485 0.580000
11444400.0 0.577836 0.600000
11448000.0 0.625025 0.580000
11451600.0 0.625062 0.550000
11455200.0 0.578873 0.520000
11458800.0 0.488889 0.550000
11462400.0 0.360189 0.680000
11466000.0 0.204362 0.880000
11469600.0 0.053080 1.000000
11473200.0 0.000000 0.950000
11476800.0 0.000000 0.750000
11480400.0 0.000000 0.520000
11484000.0 0.000000 0.350000
11487600.0 0.000000 0.260000
11491200.0 0.000000 0.220000
11494800.0 0.000000 0.180000
11498400.0 0.000000 0.160000
11502000.0 0.000000 0.160000
11505600.0 0.000000 0.180000
11509200.0 0.000000 0.280000
11512800.0 0.000000 0.400000
11516400.0 0.037695 0.450000
11520000.0 0.187608 0.500000
11523600.0 0.349524 0.550000
11527200.0 0.483895 0.580000
11530800.0 0.577059 0.600000
11534400.0 0.624156 0.580000
11538000.0 0.624188 0.550000
11541600.0 0.578080 0.520000
11545200.0 0.488266 0.550000
11548800.0 0.359828 0.680000
11552400.0 0.204347 0.880000
11556000.0 0.053374 1.000000
11559600.0 0.000000 0.950000
11563200.0 0.000000 0.750000
11566800.0 0.000000 0.520000
11570400.0 0.000000 0.350000
11574000.0 0.000000 0.260000
11577600.0 0.000000 0.220000
11581200.0 0.000000 0.180000
11584800.0 0.000000 0.160000
11588400.0 0.000000 0.160000
11592000.0 0.000000 0.180000
11595600.0 0.000000 0.280000
11599200.0 0.000000 0.400000
11602800.0 0.038002 0.450000
11606400.0 0.187644 0.500000
11610000.0 0.349197 0.550000
11613600.0 0.483292 0.580000
11617200.0 0.576278 0.600000
11620800.0 0.623290 0.580000
11624400.0 0.623325 0.550000
11628000.0 0.577304 0.520000
11631600.0 0.487665 0.550000
11635200.0 0.359490 0.680000
11638800.0 0.204351 0.880000
11642400.0 0.053678 1.000000
11646000.0 0.000000 0.950000
11649600.0 0.000000 0.750000
11653200.0 0.000000 0.520000
11656800.0 0.000000 0.350000
11660400.0 0.000000 0.260000
11664000.0 0.000000 0.220000
11667600.0 0.000000 0.180000
11671200.0 0.000000 0.160000
11674800.0 0.000000 0.160000
11678400.0 0.000000 0.180000
11682000.0 0.000000 0.280000
11685600.0 0.000000 0.400000
11689200.0 0.038284 0.450000
11692800.0 0.187648 0.500000
11696400.0 0.348848 0.550000
11700000.0 0.482676 0.580000
11703600.0 0.575493 0.600000
11707200.0 0.622430 0.580000
11710800.0 0.622475 0.550000
11714400.0 0.576548 0.520000
11718000.0 0.487086 0.550000
11721600.0 0.359176 0.680000
11725200.0 0.204377 0.880000
11728800.0 0.053993 1.000000
11732400.0 0.000000 0.950000
11736000.0 0.000000 0.750000
11739600.0 0.000000 0.520000
11743200.0 0.000000 0.350000
11746800.0 0.000000 0.260000
11750400.0 0.000000 0.220000
11754000.0 0.000000 0.180000
11757600.0 0.000000 0.160000
11761200.0 0.000000 0.160000
11764800.0 0.000000 0.180000
11768400.0 0.000000 0.280000
11772000.0 0.000000 0.400000
11775600.0 0.038490 0.450000
11779200.0 0.187502 0.500000
11782800.0 0.348323 0.550000
11786400.0 0.481878 0.580000
11790000.0 0.574532 0.600000
11793600.0 0.621400 0.580000
11797200.0 0.621463 0.550000
11800800.0 0.575638 0.520000
11804400.0 0.486364 0.550000
11808000.0 0.358733 0.680000
11811600.0 0.204301 0.880000
11815200.0 0.054258 1.000000
11818800.0 0.000000 0.950000
11822400.0 0.000000 0.750000
11826000.0 0.000000 0.520000
11829600.0 0.000000 0.350000
11833200.0 0.000000 0.260000
11836800.0 0.000000 0.220000
11840400.0 0.000000 0.180000
11844000.0 0.000000 0.160000
11847600.0 0.000000 0.160000
11851200.0 0.000000 0.180000
11854800.0 0.000000 0.280000
11858400.0 0.000000 0.400000
11862000.0 0.038619 0.450000
11865600.0 0.187208 0.500000
11869200.0 0.347622 0.550000
11872800.0 0.480902 0.580000
11876400.0 0.573396 0.600000
11880000.0 0.620203 0.580000
11883600.0 0.620293 0.550000
11887200.0 0.574577 0.520000
11890800.0 0.485500 0.550000
11894400.0 0.358163 0.680000
11898000.0 0.204123 0.880000
11901600.0 0.054473 1.000000
11905200.0 0.000000 0.950000
11908800.0 0.000000 0.750000
11912400.0 0.000000 0.520000
11916000.0 0.000000 0.350000
11919600.0 0.000000 0.260000
11923200.0 0.000000 0.220000
11926800.0 0.000000 0.180000
11930400.0 0.000000 0.160000
11934000.0 0.000000 0.160000
11937600.0 0.000000 0.180000
11941200.0 0.000000 0.280000
11944800.0 0.000000 0.400000
11948400.0 0.038725 0.450000
11952000.0 0.186887 0.500000
11955600.0 0.346904 0.550000
11959200.0 0.479918 0.580000
11962800.0 0.572261 0.600000
11966400.0 0.619016 0.580000
11970000.0 0.619139 0.550000
11973600.0 0.573539 0.520000
11977200.0 0.484663 0.550000
11980800.0 0.357620 0.680000
11984400.0 0.203969 0.880000
11988000.0 0.054700 1.000000
11991600.0 0.000000 0.950000
11995200.0 0.000000 0.750000
11998800.0 0.000000 0.520000
12002400.0 0.000000 0.350000
12006000.0 0.000000 0.260000
12009600.0 0.000000 0.220000
12013200.0 0.000000 0.180000
12016800.0 0.000000 0.160000
12020400.0 0.000000 0.160000
12024000.0 0.000000 0.180000
12027600.0 0.000000 0.280000
12031200.0 0.000000 0.400000
12034800.0 0.038807 0.450000
12038400.0 0.186540 0.500000
12042000.0 0.346170 0.550000
12045600.0 0.478927 0.580000
12049200.0 0.571129 0.600000
12052800.0 0.617840 0.580000
12056400.0 0.618004 0.550000
12060000.0 0.572524 0.520000
12063600.0 0.483852 0.550000
12067200.0 0.357103 0.680000
12070800.0 0.203837 0.880000
12074400.0 0.054937 1.000000
12078000.0 0.000000 0.950000
12081600.0 0.000000 0.750000
12085200.0 0.000000 0.520000
12088800.0 0.000000 0.350000
12092400.0 0.000000 0.260000
12096000.0 0.000000 0.220000
12099600.0 0.000000 0.180000
12103200.0 0.000000 0.160000
12106800.0 0.000000 0.160000
12110400.0 0.000000 0.180000
12114000.0 0.000000 0.280000
12117600.0 0.000000 0.400000
12121200.0 0.038864 0.450000
12124800.0 0.186169 0.500000
12128400.0 0.345419 0.550000
12132000.0 0.477930 0.580000
12135600.0 0.570001 0.600000
12139200.0 0.616676 0.580000
12142800.0 0.616887 0.550000
12146400.0 0.571534 0.520000
12150000.0 0.483068 0.550000
12153600.0 0.356614 0.680000
12157200.0 0.203727 0.880000
12160800.0 0.055185 1.000000
12164400.0 0.000000 0.950000
12168000.0 0.000000 0.750000
12171600.0 0.000000 0.520000
12175200.0 0.000000 0.350000
12178800.0 0.000000 0.260000
12182400.0 0.000000 0.220000
12186000.0 0.000000 0.180000
12189600.0 0.000000 0.160000
12193200.0 0.000000 0.160000
12196800.0 0.000000 0.180000
12200400.0 0.000000 0.280000
12204000.0 0.000000 0.400000
12207600.0 0.038899 0.450000
12211200.0 0.185773 0.500000
12214800.0 0.344654 0.550000
12218400.0 0.476929 0.580000
12222000.0 0.568878 0.600000
12225600.0 0.615525 0.580000
12229200.0 0.615790 0.550000
12232800.0 0.570568 0.520000
12236400.0 0.482312 0.550000
12240000.0 0.356153 0.680000
12243600.0 0.203641 0.880000
12247200.0 0.055443 1.000000
12250800.0 0.000000 0.950000
12254400.0 0.000000 0.750000
12258000.0 0.000000 0.520000
12261600.0 0.000000 0.350000
12265200.0 0.000000 0.260000
12268800.0 0.000000 0.220000
12272400.0 0.000000 0.180000
12276000.0 0.000000 0.160000
12279600.0 0.000000 0.160000
12283200.0 0.000000 0.180000
12286800.0 0.000000 0.280000
12290400.0 0.000000 0.400000
12294000.0 0.038911 0.450000
12297600.0 0.185354 0.500000
12301200.0 0.343874 0.550000
12304800.0 0.475924 0.580000
12308400.0 0.567760 0.600000
12312000.0 0.614388 0.580000
12315600.0 0.614714 0.550000
12319200.0 0.569628 0.520000
12322800.0 0.481585 0.550000
12326400.0 0.355719 0.680000
12330000.0 0.203577 0.880000
12333600.0 0.055712 1.000000
12337200.0 0.000000 0.950000
12340800.0 0.000000 0.750000
12344400.0 0.000000 0.520000
12348000.0 0.000000 0.350000
12351600.0 0.000000 0.260000
12355200.0 0.000000 0.220000
12358800.0 0.000000 0.180000
12362400.0 0.000000 0.160000
12366000.0 0.000000 0.160000
12369600.0 0.000000 0.180000
12373200.0 0.000000 0.280000
12376800.0 0.000000 0.400000
12380400.0 0.038900 0.450000
12384000.0 0.184912 0.500000
12387600.0 0.343082 0.550000
12391200.0 0.474916 0.580000
12394800.0 0.566650 0.600000
12398400.0 0.613266 0.580000
12402000.0 0.613660 0.550000
12405600.0 0.568714 0.520000
12409200.0 0.480886 0.550000
12412800.0 0.355313 0.680000
12416400.0 0.203535 0.880000
12420000.0 0.055991 1.000000
12423600.0 0.000000 0.950000
12427200.0 0.000000 0.750000
12430800.0 0.000000 0.520000
12434400.0 0.000000 0.350000
12438000.0 0.000000 0.260000
12441600.0 0.000000 0.220000
12445200.0 0.000000 0.180000
12448800.0 0.000000 0.160000
12452400.0 0.000000 0.160000
12456000.0 0.000000 0.180000
12459600.0 0.000000 0.280000
12463200.0 0.000000 0.400000
12466800.0 0.038867 0.450000
12470400.0 0.184449 0.500000
12474000.0 0.342277 0.550000
12477600.0 0.473907 0.580000
12481200.0 0.565547 0.600000
12484800.0 0.612160 0.580000
12488400.0 0.612628 0.550000
12492000.0 0.567827 0.520000
12495600.0 0.480217 0.550000
12499200.0 0.354936 0.680000
12502800.0 0.203517 0.880000
12506400.0 0.056281 1.000000
12510000.0 0.000000 0.950000
12513600.0 0.000000 0.750000
12517200.0 0.000000 0.520000
12520800.0 0.000000 0.350000
12524400.0 0.000000 0.260000
12528000.0 0.000000 0.220000
12531600.0 0.000000 0.180000
12535200.0 0.000000 0.160000
12538800.0 0.000000 0.160000
12542400.0 0.000000 0.180000
12546000.0 0.000000 0.280000
12549600.0 0.000000 0.400000
12553200.0 0.038812 0.450000
12556800.0 0.183964 0.500000
12560400.0 0.341461 0.550000
12564000.0 0.472897 0.580000
12567600.0 0.564453 0.600000
12571200.0 0.611072 0.580000
12574800.0 0.611620 0.550000
12578400.0 0.566968 0.520000
12582000.0 0.479577 0.550000
12585600.0 0.354587 0.680000
12589200.0 0.203520 0.880000
12592800.0 0.056580 1.000000
12596400.0 0.000000 0.950000
12600000.0 0.000000 0.750000
12603600.0 0.000000 0.520000
12607200.0 0.000000 0.350000
12610800.0 0.000000 0.260000
12614400.0 0.000000 0.220000
12618000.0 0.000000 0.180000
12621600.0 0.000000 0.160000
12625200.0 0.000000 0.160000
12628800.0 0.000000 0.180000
12632400.0 0.000000 0.280000
12636000.0 0.000000 0.400000
12639600.0 0.038735 0.450000
12643200.0 0.183459 0.500000
12646800.0 0.340635 0.550000
12650400.0 0.471887 0.580000
12654000.0 0.563370 0.600000
12657600.0 0.610001 0.580000
12661200.0 0.610635 0.550000
12664800.0 0.566138 0.520000
12668400.0 0.478967 0.550000
12672000.0 0.354267 0.680000
12675600.0 0.203546 0.880000
12679200.0 0.056890 1.000000
12682800.0 0.000000 0.950000
12686400.0 0.000000 0.750000
12690000.0 0.000000 0.520000
12693600.0 0.000000 0.350000
12697200.0 0.000000 0.260000
12700800.0 0.000000 0.220000
12704400.0 0.000000 0.180000
12708000.0 0.000000 0.160000
12711600.0 0.000000 0.160000
12715200.0 0.000000 0.180000
12718800.0 0.000000 0.280000
12722400.0 0.000000 0.400000
12726000.0 0.038638 0.450000
12729600.0 0.182934 0.500000
12733200.0 0.339800 0.550000
12736800.0 0.470879 0.580000
12740400.0 0.562297 0.600000
12744000.0 0.608949 0.580000
12747600.0 0.609676 0.550000
12751200.0 0.565336 0.520000
12754800.0 0.478388 0.550000
12758400.0 0.353976 0.680000
12762000.0 0.203594 0.880000
12765600.0 0.057208 1.000000
12769200.0 0.000000 0.950000
12772800.0 0.000000 0.750000
12776400.0 0.000000 0.520000
12780000.0 0.000000 0.350000
12783600.0 0.000000 0.260000
12787200.0 0.000000 0.220000
12790800.0 0.000000 0.180000
12794400.0 0.000000 0.160000
12798000.0 0.000000 0.160000
12801600.0 0.000000 0.180000
12805200.0 0.000000 0.280000
12808800.0 0.000000 0.400000
